43;430
43;465
43;432
43;440
43;441
43;64
43;15
43;176
43;51
8;0
8;58
8;91
8;457
482;37
482;7
482;59
482;483
482;484
482;485
482;486
482;111
482;22
483;0
483;37
483;415
483;7
483;57
483;59
483;484
483;487
483;488
483;485
483;319
483;431
483;457
483;489
483;51
483;22
490;483
490;484
490;485
490;38
490;51
490;22
458;0
458;321
458;354
484;0
484;37
484;415
484;7
484;57
484;59
484;43
484;153
484;433
484;438
484;51
484;457
491;37
491;482
491;484
491;485
491;22
492;487
493;483
493;487
493;494
493;51
493;22
494;487
495;487
496;487
496;494
497;37
497;50
497;483
497;490
497;484
497;485
497;124
497;457
498;37
498;483
498;490
498;484
498;485
498;130
498;83
498;124
498;457
499;37
499;42
499;7
499;484
499;498
499;485
499;83
499;22
499;490
499;450
500;37
500;484
500;487
500;501
500;450
500;177
500;39
500;490
500;496
502;37
502;484
502;487
502;501
502;450
502;110
502;39
502;490
501;484
503;37
503;484
503;450
503;131
503;39
503;497
504;37
504;484
504;450
504;38
504;45
504;109
504;83
504;40
504;498
504;457
505;37
505;484
505;450
505;38
505;110
505;83
505;498
505;457
506;507
506;372
506;374
506;373
506;375
508;37
508;42
508;490
508;484
508;487
508;496
508;501
508;509
508;372
510;37
510;7
510;484
510;501
510;508
510;450
510;372
510;376
507;37
507;7
507;484
507;501
507;508
507;450
507;372
507;375
509;37
509;506
509;510
509;507
509;177
509;372
509;374
509;373
509;377
511;50
511;420
511;392
421;37
448;51
479;50
443;37
443;448
444;37
449;37
449;448
449;479
512;479
513;37
513;448
513;443
514;37
514;448
514;443
514;515
515;37
515;448
516;37
516;448
516;443
517;0
517;444
517;516
517;440
517;37
517;7
517;480
517;512
485;37
485;57
485;447
485;90
485;59
485;445
485;459
485;460
485;38
485;318
485;319
485;457
485;489
445;37
445;450
445;38
518;59
518;445
518;318
519;36
519;39
519;457
519;51
520;518
520;318
520;354
520;57
520;90
520;59
520;319
520;489
450;37
450;38
459;73
459;447
459;37
459;415
459;7
459;454
459;521
460;447
460;459
460;37
460;415
460;7
460;454
460;521
522;37
522;445
522;38
522;40
523;37
523;518
523;318
523;152
523;39
523;59
523;115
342;37
342;332
342;343
344;37
344;42
344;332
344;343
345;332
345;343
332;37
333;37
333;332
333;343
333;67
346;37
346;7
346;43
346;333
346;343
346;69
346;39
343;332
38;59
38;60
38;61
38;92
38;457
38;82
38;51
38;329
38;40
463;37
463;42
524;10
94;38
94;60
94;525
94;464
94;40
9;0
9;37
9;42
9;50
9;463
9;524
9;94
9;60
9;340
9;10
9;464
9;45
9;526
9;46
9;436
9;439
9;336
9;95
9;88
9;96
9;457
9;97
9;23
9;348
44;50
44;45
44;88
525;38
525;94
525;60
525;457
340;50
10;0
10;38
10;463
10;94
10;60
10;44
10;464
10;45
10;98
10;99
10;12
10;61
10;349
10;92
10;350
10;351
10;100
10;527
10;102
10;103
10;436
10;88
10;96
10;457
10;40
528;0
528;524
528;10
528;99
528;12
528;13
528;529
464;463
464;88
464;96
464;89
464;97
45;38
45;94
45;60
45;44
45;464
45;526
45;98
45;46
45;88
45;51
526;50
526;38
526;94
526;60
526;464
526;98
526;530
526;46
526;61
526;51
526;40
98;60
530;38
46;38
46;61
46;40
486;37
486;42
486;450
486;110
486;111
486;531
486;39
486;115
486;36
532;37
532;42
532;57
532;59
532;50
532;445
532;38
532;60
532;44
532;45
532;530
532;46
532;486
532;110
532;533
532;111
532;451
532;63
532;19
532;40
534;58
534;105
534;88
534;96
534;89
318;59
535;73
535;447
354;0
354;58
354;8
354;50
354;105
354;439
354;536
354;107
354;88
354;292
354;51
319;0
319;58
319;90
319;354
537;0
537;37
537;456
537;6
537;56
537;57
537;43
537;39
537;115
537;439
537;457
538;456
538;56
538;57
538;457
109;37
109;45
109;39
110;37
110;42
110;7
110;111
110;39
533;42
533;532
533;110
533;451
533;39
533;37
533;38
533;45
533;425
111;0
111;37
111;42
111;419
111;7
111;77
111;49
111;57
111;90
111;43
111;450
111;38
111;60
111;45
111;530
111;486
111;535
111;539
111;52
111;39
111;113
111;153
111;540
111;437
111;176
111;115
111;432
111;415
111;447
111;59
111;445
111;318
111;112
111;472
111;474
111;541
111;438
111;468
111;489
105;58
105;59
105;153
114;37
114;38
114;45
114;109
114;39
114;115
116;37
116;38
116;45
116;109
116;39
116;115
116;51
531;36
531;37
531;42
531;39
117;37
117;42
117;57
117;59
117;38
117;60
117;45
117;46
117;533
117;451
117;61
117;103
117;425
117;39
117;63
118;117
542;37
542;42
542;7
542;114
542;120
542;121
542;122
542;158
542;51
123;37
123;6
123;38
123;45
123;355
123;124
123;356
123;152
123;39
123;115
123;64
123;457
123;51
123;65
128;37
128;6
128;123
128;356
128;39
128;457
129;37
129;124
129;39
129;167
129;51
130;37
130;38
130;124
130;39
130;65
357;37
357;42
357;447
357;50
357;448
357;38
357;110
357;358
357;83
357;124
357;132
357;39
131;37
131;447
131;50
131;38
131;83
131;124
131;132
131;39
131;167
131;47
131;51
359;37
359;6
359;7
359;38
359;45
359;123
359;124
359;356
359;144
359;39
359;64
359;457
359;51
359;65
358;37
358;42
358;50
358;357
358;124
358;132
358;39
358;115
358;167
360;37
360;42
360;50
360;38
360;110
360;358
360;124
355;356
355;543
133;37
133;447
133;50
133;38
133;128
133;83
133;124
133;356
133;132
133;39
83;37
83;415
83;42
83;7
83;56
83;57
83;447
83;59
83;43
83;50
83;38
83;45
83;110
83;117
83;130
83;124
83;134
83;135
83;136
83;544
83;39
83;115
83;112
83;113
83;545
83;471
83;469
83;470
83;454
83;546
83;477
83;158
83;457
83;51
83;298
83;299
83;361
83;362
83;40
83;547
124;37
124;6
124;42
124;7
124;56
124;50
124;450
124;38
124;110
124;83
124;138
124;139
124;39
124;115
124;167
124;64
124;19
124;296
124;453
124;67
124;51
124;65
124;448
124;36
548;37
548;38
548;110
548;124
363;146
363;39
134;73
134;447
132;73
132;447
140;37
140;75
140;58
140;90
140;38
140;105
140;130
140;141
140;142
143;38
143;123
143;133
143;356
143;39
144;37
144;38
144;123
144;124
144;356
144;39
144;167
144;457
144;51
144;40
145;0
145;37
145;38
145;124
145;146
145;39
145;440
145;16
145;549
364;37
364;42
364;447
364;50
364;448
364;38
364;110
364;83
364;124
364;132
364;365
364;39
364;176
147;37
147;6
147;7
147;447
147;50
147;38
147;45
147;123
147;128
147;83
147;124
147;356
147;132
147;39
147;64
147;457
147;51
147;65
365;37
365;42
365;50
365;124
365;132
365;364
365;39
365;167
148;124
148;146
148;39
550;37
550;42
550;38
550;45
550;124
550;548
550;39
547;37
547;38
547;130
547;83
547;124
547;39
150;37
150;38
150;45
150;129
150;124
150;39
146;37
146;38
146;129
146;124
146;39
146;40
135;0
135;37
135;56
135;57
135;59
135;124
135;28
135;136
135;112
135;153
135;440
135;89
136;124
154;43
154;91
154;367
155;37
155;42
155;56
155;38
155;124
155;154
155;39
155;551
155;367
552;37
552;6
552;42
552;83
552;124
552;544
552;39
552;19
159;37
159;6
159;42
159;124
159;138
159;39
159;115
159;19
160;161
553;124
553;159
162;124
162;163
554;83
554;124
554;552
554;176
555;124
555;554
164;37
164;42
164;7
164;344
164;333
164;339
164;343
164;117
164;110
369;37
369;7
369;342
369;333
369;339
369;343
369;120
369;39
544;83
544;124
138;124
165;124
165;159
165;161
165;51
166;124
166;159
166;296
166;67
166;51
556;124
556;159
163;124
163;159
163;161
163;34
163;51
149;37
149;124
149;159
149;51
161;124
161;159
161;51
139;37
139;43
139;124
139;159
139;161
139;167
139;64
139;19
139;51
168;37
168;75
168;58
168;90
168;38
168;45
168;109
168;142
168;39
168;115
168;40
557;58
557;90
557;38
557;168
557;39
557;40
370;50
370;170
370;87
169;170
141;171
11;4
11;58
11;50
11;141
11;175
11;172
11;173
11;34
11;174
170;50
170;534
170;89
142;0
142;37
142;4
142;75
142;42
142;57
142;447
142;58
142;90
142;59
142;8
142;50
142;38
142;117
142;439
142;176
142;175
142;51
142;40
142;354
142;172
142;34
142;174
171;170
171;89
371;37
371;56
371;50
371;38
371;45
371;109
371;39
371;115
371;112
371;285
371;290
539;110
451;37
451;42
451;57
451;59
451;50
451;38
451;45
451;110
451;111
451;117
451;235
52;37
52;7
52;77
52;49
52;177
52;178
52;40
558;37
558;415
558;57
558;177
558;51
558;59
558;153
558;87
53;37
53;42
53;38
53;45
53;110
53;178
53;39
53;115
53;51
179;73
179;447
180;7
181;37
181;42
181;59
181;38
181;60
181;45
181;110
181;177
181;178
559;37
559;7
559;77
559;56
559;57
559;447
559;38
559;110
559;179
559;180
559;454
559;51
559;27
559;43
177;0
177;37
177;42
177;7
177;77
177;56
177;57
177;447
177;59
177;38
177;45
177;110
177;179
177;178
177;39
177;454
177;436
177;51
182;37
182;7
182;180
182;177
182;27
183;37
183;7
183;77
183;177
183;39
183;111
178;7
178;77
178;56
178;57
184;0
184;37
184;75
184;57
184;447
184;58
184;90
184;177
184;40
121;110
121;39
185;37
185;122
185;69
185;39
122;37
122;42
122;45
122;110
122;177
122;121
122;185
122;39
122;115
122;65
186;37
186;42
186;50
186;45
186;110
186;39
186;115
187;37
187;122
187;372
187;39
187;65
560;122
560;207
560;39
373;37
373;42
373;59
373;114
373;186
373;372
373;374
373;375
373;65
376;37
376;7
376;177
376;372
375;37
375;7
375;177
375;372
377;37
377;42
377;177
377;372
377;374
377;373
377;376
377;375
377;120
561;37
561;42
561;111
561;52
561;113
561;153
562;36
562;37
562;415
562;42
562;49
562;57
562;59
562;43
562;450
562;109
562;110
562;111
562;39
562;115
562;563
562;113
562;219
562;545
562;471
562;472
562;40
562;83
562;146
562;62
86;37
86;42
86;7
86;44
86;45
86;110
86;111
86;114
86;116
86;542
86;113
86;153
86;88
86;51
192;37
192;42
192;111
192;52
192;113
192;153
193;37
193;42
193;111
193;52
193;113
193;153
194;36
194;37
194;72
194;42
194;7
194;447
194;450
194;110
194;111
194;39
194;115
564;37
564;342
564;343
564;195
195;37
195;42
195;332
195;346
195;339
195;343
195;122
195;120
195;39
195;115
195;110
195;36
195;450
195;114
195;121
565;37
565;42
565;38
565;60
565;44
565;45
565;110
565;61
565;39
565;176
565;65
120;37
120;42
120;38
120;45
120;533
120;451
120;61
120;103
120;39
378;37
378;90
378;38
378;379
378;39
378;40
379;36
379;37
379;90
379;450
379;110
379;39
379;115
379;0
379;57
379;319
379;64
380;37
380;90
380;38
380;379
380;39
380;40
196;120
196;197
566;37
566;196
566;198
566;197
566;381
198;37
198;42
198;90
198;520
198;450
198;319
198;114
198;168
198;177
198;196
198;197
198;121
198;39
198;120
198;186
198;36
198;50
198;122
198;566
198;199
338;0
338;321
338;354
197;468
200;60
200;99
99;60
12;99
12;88
12;96
13;60
13;200
13;99
13;12
13;61
13;567
13;568
13;175
13;201
13;202
13;88
13;96
13;203
61;60
61;457
61;82
61;51
61;329
61;40
61;35
349;38
349;60
349;200
349;99
92;38
92;60
92;200
92;99
92;468
350;38
350;60
350;200
350;99
350;61
204;38
204;60
204;200
204;99
204;40
529;0
529;38
529;60
529;200
529;99
529;432
529;40
351;38
351;60
351;200
351;99
351;61
351;468
100;0
100;50
100;38
100;60
100;46
100;200
100;99
100;103
100;436
100;468
100;47
100;51
100;40
527;0
527;6
527;38
527;463
527;60
527;200
527;99
527;439
527;40
102;38
102;60
102;46
102;200
102;99
102;103
103;38
103;94
103;60
103;46
103;200
103;99
103;61
103;40
422;37
422;42
422;7
422;43
422;420
422;38
422;44
422;45
422;46
422;103
422;425
422;19
422;40
569;37
569;42
569;7
569;38
569;45
569;425
569;90
569;0
569;49
569;50
569;420
569;432
569;107
569;51
569;52
569;177
569;53
569;57
569;354
569;319
569;110
569;40
423;42
423;38
423;45
423;46
423;103
423;425
424;37
424;42
424;50
424;38
424;44
424;45
424;46
424;111
424;451
424;103
424;425
424;110
425;42
425;38
425;45
426;37
426;42
426;38
426;45
426;46
426;103
426;425
426;110
427;37
427;42
427;38
427;45
427;46
427;425
570;37
570;42
570;7
570;38
570;571
570;45
570;120
570;425
428;37
428;42
428;7
428;38
428;45
428;46
428;425
428;110
429;0
429;37
429;6
429;42
429;7
429;38
429;44
429;45
429;46
429;110
429;103
429;425
429;436
429;439
429;40
429;114
429;61
572;37
572;42
572;57
572;59
572;50
572;38
572;45
572;573
572;39
572;235
574;37
574;57
574;59
574;50
574;445
574;38
574;573
574;235
573;37
575;37
575;572
575;39
576;36
576;37
576;42
576;450
576;572
576;577
576;39
576;115
578;37
578;38
578;574
578;577
577;0
577;37
577;42
577;573
577;439
577;88
577;292
69;37
69;57
69;152
69;39
205;37
205;39
206;37
206;69
206;152
206;39
206;64
206;543
206;51
199;37
199;69
381;37
381;205
207;37
207;206
207;62
62;37
62;124
62;206
62;335
335;39
39;37
39;152
452;37
208;37
208;57
208;381
115;37
115;50
115;205
115;39
209;37
209;206
579;37
579;6
579;381
210;0
210;37
210;6
210;43
210;50
210;199
210;152
210;39
210;439
210;462
580;0
580;56
580;43
580;106
580;112
580;430
581;59
581;50
581;582
581;457
213;59
213;50
213;153
213;457
563;457
382;50
382;383
382;106
382;222
583;584
583;469
583;585
586;56
586;50
586;580
586;587
586;106
586;112
586;158
551;367
383;106
383;222
214;0
214;37
214;72
214;75
214;42
214;7
214;77
214;83
214;134
214;132
214;52
214;179
214;19
214;40
214;124
215;40
216;40
217;0
217;40
218;0
218;37
218;415
218;7
218;49
218;56
218;57
218;59
218;43
218;86
218;586
218;214
218;215
218;216
218;217
218;106
218;112
218;113
218;153
218;219
218;222
218;366
218;474
218;475
218;588
218;430
218;432
218;437
218;438
218;439
218;18
218;220
587;415
587;7
587;77
587;43
587;219
587;336
587;457
587;37
587;447
587;474
587;475
587;589
587;590
587;19
106;0
106;74
106;415
106;5
106;77
106;56
106;43
106;50
106;569
106;425
106;581
106;213
106;583
106;586
106;587
106;112
106;153
106;219
106;222
106;366
106;469
106;470
106;591
106;592
106;593
106;594
106;595
106;430
106;432
106;437
106;438
106;439
106;84
106;18
106;220
106;536
106;23
106;57
106;59
106;113
596;50
112;56
112;158
113;414
113;0
113;37
113;72
113;7
113;56
113;57
113;447
113;59
113;43
113;581
113;106
113;112
113;153
113;219
113;545
113;471
113;470
113;438
225;0
225;50
225;366
225;438
225;440
225;16
225;549
225;226
225;67
225;51
225;40
153;59
153;50
153;457
153;51
153;89
227;0
227;153
227;440
227;16
227;549
227;457
227;51
219;0
219;74
219;56
219;57
219;43
219;106
219;430
222;414
222;0
222;56
222;57
222;58
222;59
222;43
222;8
222;50
222;581
222;382
222;383
222;587
222;106
222;596
222;112
222;153
222;219
222;430
222;438
222;88
222;89
222;97
228;229
230;51
231;228
231;229
231;230
231;232
231;233
231;468
232;229
233;229
597;0
597;415
597;56
597;57
597;50
597;469
597;591
597;454
597;593
597;438
597;440
597;16
597;549
597;457
597;51
597;49
545;50
545;563
545;112
545;113
545;471
598;415
598;57
598;50
598;113
598;153
599;0
599;415
599;56
599;57
599;50
599;106
599;113
599;153
599;222
599;87
584;0
584;37
584;72
584;415
584;7
584;77
584;49
584;56
584;57
584;447
584;59
584;43
584;50
584;112
584;113
584;469
584;454
584;593
584;474
584;475
584;589
584;590
584;432
584;438
584;457
584;51
584;40
540;37
540;600
601;37
601;72
601;7
601;77
601;57
601;447
601;59
601;111
601;584
601;540
601;589
601;457
602;37
602;72
602;415
602;42
602;7
602;57
602;447
602;50
602;448
602;449
602;535
602;111
602;540
602;454
602;603
602;541
602;51
386;50
386;551
386;366
386;158
386;387
386;367
386;388
386;361
386;362
386;410
386;389
386;40
386;411
366;50
366;112
366;386
366;158
366;362
604;43
469;415
469;56
469;57
469;591
469;454
470;415
470;57
470;469
470;454
591;415
591;454
591;593
454;447
605;415
605;57
605;469
605;470
605;454
605;606
605;607
605;608
605;609
585;469
585;605
585;610
585;611
585;603
585;612
585;606
585;607
585;608
585;609
610;0
610;415
610;57
610;606
610;613
611;0
611;27
611;415
611;7
611;57
611;480
611;43
611;50
611;479
611;86
611;607
611;475
611;432
611;434
603;0
603;37
603;72
603;415
603;42
603;7
603;49
603;56
603;57
603;447
603;43
603;50
603;420
603;448
603;449
603;44
603;535
603;598
603;599
603;469
603;470
603;591
603;454
603;608
603;472
603;614
603;476
603;541
603;478
603;51
612;0
612;415
612;57
612;609
606;57
607;57
608;415
608;57
608;454
609;57
613;57
416;415
416;57
615;415
615;57
615;59
615;50
615;87
615;287
615;289
616;0
616;415
616;454
616;593
616;438
616;457
616;51
616;40
592;415
592;49
592;454
592;616
592;472
592;474
592;457
592;40
593;415
593;454
617;77
617;49
617;50
617;616
617;592
617;457
617;40
594;415
594;49
594;43
594;420
594;454
594;616
594;472
594;474
594;19
594;536
594;457
594;40
618;77
618;616
618;592
618;457
618;51
618;40
595;415
595;454
595;616
595;590
595;478
595;457
595;40
472;0
472;27
472;415
472;7
472;49
472;57
472;59
472;43
472;469
472;470
472;474
472;441
473;37
473;7
473;57
473;43
473;619
473;476
614;0
614;472
614;432
474;415
474;49
474;613
619;37
619;415
475;415
475;7
476;7
476;57
476;43
476;475
546;0
546;37
546;7
546;57
546;447
546;333
546;454
546;613
546;476
546;589
546;438
521;37
521;7
521;57
521;447
521;459
521;454
521;546
589;37
589;447
589;454
589;475
477;37
477;7
477;57
477;447
477;454
477;476
477;546
541;37
541;72
541;7
541;57
541;447
541;476
541;546
455;37
455;415
455;7
455;57
455;447
455;43
455;50
590;415
590;454
620;415
620;57
620;59
620;50
620;87
620;88
478;0
478;57
478;58
478;59
478;8
478;50
478;153
478;454
478;590
391;105
391;88
391;89
391;96
341;58
341;105
341;88
341;22
341;96
341;89
621;0
621;622
621;623
623;40
624;0
624;621
624;622
624;623
624;439
624;95
624;88
624;96
624;292
624;457
624;40
624;97
624;23
625;0
625;621
625;623
625;461
625;439
625;40
626;0
626;627
628;461
627;0
627;625
629;0
629;625
630;0
630;627
236;59
237;59
237;50
237;238
63;59
235;59
235;457
588;414
588;27
588;7
588;49
588;50
588;479
588;44
588;336
430;56
430;43
631;7
631;465
465;7
466;77
632;7
632;77
632;43
632;465
632;466
632;468
432;420
432;15
434;35
436;524
437;425
438;456
438;434
438;35
439;4
439;6
439;621
439;461
439;18
439;292
439;22
439;23
440;443
440;444
440;28
440;549
441;27
441;466
442;0
442;27
442;4
442;456
442;6
442;56
442;57
442;511
442;420
442;443
442;444
442;524
442;528
442;28
442;425
442;112
442;621
442;624
442;627
442;629
442;461
442;588
442;466
442;632
442;431
442;432
442;433
442;434
442;435
442;436
442;437
442;438
442;439
442;440
442;441
442;14
442;15
442;633
442;549
442;18
442;32
442;33
442;634
442;292
442;51
442;22
442;23
442;37
442;512
167;64
167;253
167;241
242;167
242;64
242;253
242;241
242;243
242;244
242;245
242;246
242;247
242;248
242;249
242;250
242;251
242;252
242;176
14;242
14;64
14;15
64;253
15;64
635;253
636;50
636;167
636;637
637;64
637;635
254;167
254;241
255;256
257;256
256;167
256;254
243;167
243;241
243;254
243;47
243;51
244;241
244;257
244;256
245;167
245;241
245;254
246;254
258;254
247;241
247;255
247;256
248;241
248;255
248;256
249;241
249;257
249;256
250;241
250;257
250;256
259;254
251;241
251;257
251;256
252;241
252;254
252;258
252;259
260;50
260;638
260;639
260;16
633;640
633;641
633;549
640;16
640;549
640;17
641;16
641;549
549;16
17;16
642;640
642;641
642;549
261;0
261;50
261;420
261;432
261;260
262;260
238;91
238;87
238;89
238;97
91;87
91;51
263;238
32;18
315;18
33;238
33;263
33;32
33;67
220;263
220;32
220;67
393;394
393;395
567;87
397;394
582;457
568;457
158;82
158;47
158;224
19;0
19;44
19;432
19;64
19;15
19;107
19;51
35;82
176;50
176;644
176;37
536;107
107;296
107;226
107;67
543;43
543;50
543;336
543;64
543;51
543;167
264;95
264;265
264;266
95;265
266;265
645;172
645;34
172;267
172;268
172;34
173;172
173;34
34;172
174;34
269;34
269;270
271;172
271;173
271;34
271;175
270;172
270;34
270;175
175;34
201;172
201;34
201;174
201;175
202;172
202;34
202;174
202;175
272;172
272;34
272;175
285;50
285;87
285;88
285;286
285;96
285;89
287;285
287;96
287;89
288;238
288;285
288;96
288;89
88;96
88;97
286;88
289;287
289;457
289;89
203;287
290;0
290;106
290;222
290;285
290;96
290;89
291;88
291;292
291;51
293;88
293;290
293;291
634;18
634;88
634;293
634;292
634;294
292;88
295;33
295;88
295;290
295;291
294;18
294;88
294;290
294;291
296;457
296;226
296;297
297;226
489;59
67;296
67;226
67;82
82;457
82;47
82;51
82;22
82;89
51;50
51;457
51;47
298;299
462;543
462;299
300;298
398;37
398;42
398;111
398;177
398;646
398;7
400;37
400;42
400;111
400;120
400;401
402;215
402;218
402;403
404;37
404;42
404;83
404;124
404;214
404;218
404;403
404;129
404;51
404;50
404;357
404;358
404;356
404;364
404;365
404;133
404;144
404;147
646;7
401;120
403;37
403;42
403;7
403;43
403;50
403;332
403;333
403;343
403;114
403;83
403;124
403;180
403;177
403;182
403;122
403;120
403;214
403;215
403;218
403;219
403;19
403;398
403;404
403;646
403;401
403;405
403;400
405;37
405;42
405;7
405;51
301;302
301;22
301;89
303;304
303;224
304;224
22;82
22;47
22;302
22;304
22;89
305;306
89;303
89;304
89;22
89;307
89;224
306;303
306;304
306;22
306;305
306;89
306;307
306;224
308;305
308;89
308;306
307;303
307;304
307;22
307;89
307;224
307;35
406;50
406;643
406;393
406;367
406;362
406;407
387;406
387;367
387;388
388;367
408;388
408;361
361;367
361;388
361;362
361;647
361;407
361;410
389;388
389;408
389;361
389;362
389;410
389;411
411;410
329;40
309;310
224;310
40;175
40;202
40;226
40;67
40;82
40;47
40;22
40;89
97;89
23;264
23;95
23;265
23;266
23;302
23;301
23;22
23;89
23;97
23;304
348;336
348;264
348;95
348;265
348;266
467;37
467;7
467;65
311;37
311;42
311;19
311;65
312;37
312;311
312;65
312;313
312;314
313;37
313;7
313;83
313;124
313;62
313;152
313;39
313;19
313;176
313;65
314;37
314;42
314;19
314;65
81;37
81;7
81;468
81;467
81;65
81;312
